temperature,time,conectiondeviced,target
25.2,1,MXchip,Normale
27.5,1,MXchip03,Normale
27.39,1,MXchip03,Normale
25.29,1,MXchip,Normale
27.39,1,MXchip03,Normale
27.29,1,MXchip03,Normale
27.39,1,MXchip03,Normale
25.39,1,MXchip,Normale
27.39,1,MXchip03,Normale
27.5,1,MXchip03,Normale
27.39,1,MXchip03,Normale
25.29,1,MXchip,Normale
25.2,1,MXchip,Normale
25.29,1,MXchip,Normale
25.2,1,MXchip,Normale
25.29,1,MXchip,Normale
25.2,1,MXchip,Normale
27.5,1,MXchip03,Normale
25.29,1,MXchip,Normale
27.39,1,MXchip03,Normale
25.39,1,MXchip,Normale
27.5,1,MXchip03,Normale
25.29,1,MXchip,Normale
25.39,1,MXchip,Normale
27.5,1,MXchip03,Normale
25.29,1,MXchip,Normale
27.39,1,MXchip03,Normale
25.39,1,MXchip,Normale
27.5,1,MXchip03,Normale
27.5,1,MXchip03,Normale
27.39,1,MXchip03,Normale
27.39,1,MXchip03,Normale
27.5,1,MXchip03,Normale
27.39,1,MXchip03,Normale
27.5,1,MXchip03,Normale
27.39,1,MXchip03,Normale
25.29,1,MXchip,Normale
27.5,1,MXchip03,Normale
25.39,1,MXchip,Normale
25.29,1,MXchip,Normale
27.39,1,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.29,0,MXchip,Normale
25.2,0,MXchip,Normale
25.29,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.5,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
27.29,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
27.29,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
27.29,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.5,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.29,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.29,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.29,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.29,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.29,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.29,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.5,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.29,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.29,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.5,0,MXchip,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.5,0,MXchip,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.5,0,MXchip,Normale
25.39,0,MXchip,Normale
27.29,0,MXchip03,Normale
25.5,0,MXchip,Normale
25.39,0,MXchip,Normale
25.5,0,MXchip,Normale
25.39,0,MXchip,Normale
25.5,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.29,0,MXchip03,Normale
27.29,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.5,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.5,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.29,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.5,0,MXchip,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.5,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.5,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.5,0,MXchip,Normale
25.39,0,MXchip,Normale
25.5,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.5,0,MXchip,Normale
25.39,0,MXchip,Normale
25.5,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.5,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
27.5,0,MXchip03,Normale
25.5,0,MXchip,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.5,0,MXchip,Normale
25.39,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.5,0,MXchip,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.5,0,MXchip,Normale
27.5,0,MXchip03,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.29,0,MXchip,Normale
27.5,0,MXchip03,Normale
27.39,0,MXchip03,Normale
25.39,0,MXchip,Normale
25.29,0,MXchip,Normale
25.39,0,MXchip,Normale
25.5,0,MXchip,Normale
25.39,0,MXchip,Normale
27.39,0,MXchip03,Normale
25.5,0,MXchip,Normale
27.5,23,MXchip03,Normale
27.39,23,MXchip03,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
27.39,23,MXchip03,Normale
27.5,23,MXchip03,Normale
25.39,23,MXchip,Normale
27.39,23,MXchip03,Normale
25.5,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.39,23,MXchip03,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
27.39,23,MXchip03,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.39,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
27.39,23,MXchip03,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
27.39,23,MXchip03,Normale
25.39,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.39,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
27.39,23,MXchip03,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.39,23,MXchip,Normale
25.29,23,MXchip,Normale
25.39,23,MXchip,Normale
25.29,23,MXchip,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.39,23,MXchip03,Normale
27.5,23,MXchip03,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
25.6,23,MXchip,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.6,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.6,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.39,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.39,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.6,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.39,23,MXchip,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.39,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.39,23,MXchip,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.39,23,MXchip,Normale
27.6,23,MXchip03,Normale
27.5,23,MXchip03,Normale
25.5,23,MXchip,Normale
27.6,23,MXchip03,Normale
27.7,23,MXchip03,Normale
25.6,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
27.6,23,MXchip03,Normale
27.7,23,MXchip03,Normale
25.5,23,MXchip,Normale
27.6,23,MXchip03,Normale
25.6,23,MXchip,Normale
27.7,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.7,23,MXchip,Normale
27.7,23,MXchip03,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
27.7,23,MXchip03,Normale
27.6,23,MXchip03,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
25.39,23,MXchip,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
25.5,23,MXchip,Normale
25.6,23,MXchip,Normale
25.5,22,MXchip,Normale
27.6,22,MXchip03,Normale
27.7,22,MXchip03,Normale
25.6,22,MXchip,Normale
25.7,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
27.7,22,MXchip03,Normale
27.6,22,MXchip03,Normale
25.6,22,MXchip,Normale
27.7,22,MXchip03,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
27.7,22,MXchip03,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
27.6,22,MXchip03,Normale
25.6,22,MXchip,Normale
27.5,22,MXchip03,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
27.6,22,MXchip03,Normale
27.5,22,MXchip03,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
27.6,22,MXchip03,Normale
25.5,22,MXchip,Normale
27.5,22,MXchip03,Normale
25.6,22,MXchip,Normale
27.6,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.6,22,MXchip03,Normale
27.7,22,MXchip03,Normale
25.5,22,MXchip,Normale
27.6,22,MXchip03,Normale
25.39,22,MXchip,Normale
25.5,22,MXchip,Normale
27.7,22,MXchip03,Normale
27.6,22,MXchip03,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
27.7,22,MXchip03,Normale
27.6,22,MXchip03,Normale
25.6,22,MXchip,Normale
27.7,22,MXchip03,Normale
25.7,22,MXchip,Normale
27.6,22,MXchip03,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
27.6,22,MXchip03,Normale
27.7,22,MXchip03,Normale
25.6,22,MXchip,Normale
27.6,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.7,22,MXchip03,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
27.7,22,MXchip03,Normale
25.5,22,MXchip,Normale
27.6,22,MXchip03,Normale
25.6,22,MXchip,Normale
27.7,22,MXchip03,Normale
27.6,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.6,22,MXchip03,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
27.6,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.6,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.7,22,MXchip03,Normale
25.5,22,MXchip,Normale
27.6,22,MXchip03,Normale
25.39,22,MXchip,Normale
25.5,22,MXchip,Normale
27.6,22,MXchip03,Normale
27.7,22,MXchip03,Normale
25.39,22,MXchip,Normale
27.6,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.6,22,MXchip03,Normale
27.7,22,MXchip03,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
27.7,22,MXchip03,Normale
25.5,22,MXchip,Normale
27.6,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.6,22,MXchip03,Normale
27.7,22,MXchip03,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
27.6,22,MXchip03,Normale
27.6,22,MXchip03,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.39,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.7,22,MXchip,Normale
25.6,22,MXchip,Normale
25.7,22,MXchip,Normale
27.7,22,MXchip03,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
27.7,22,MXchip03,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
27.7,22,MXchip03,Normale
27.6,22,MXchip03,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
27.7,22,MXchip03,Normale
27.79,22,MXchip03,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
27.7,22,MXchip03,Normale
27.79,22,MXchip03,Normale
25.6,22,MXchip,Normale
25.7,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
27.7,22,MXchip03,Normale
27.79,22,MXchip03,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.7,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.39,22,MXchip,Normale
27.7,22,MXchip03,Normale
27.79,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.7,22,MXchip03,Normale
25.5,22,MXchip,Normale
27.79,22,MXchip03,Normale
25.6,22,MXchip,Normale
27.79,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.79,22,MXchip03,Normale
27.7,22,MXchip03,Normale
25.5,22,MXchip,Normale
25.39,22,MXchip,Normale
27.79,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.79,22,MXchip03,Normale
27.79,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.79,22,MXchip03,Normale
27.7,22,MXchip03,Normale
25.5,22,MXchip,Normale
27.7,22,MXchip03,Normale
25.39,22,MXchip,Normale
25.5,22,MXchip,Normale
25.39,22,MXchip,Normale
25.5,22,MXchip,Normale
25.39,22,MXchip,Normale
27.79,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.79,22,MXchip03,Normale
27.7,22,MXchip03,Normale
27.7,22,MXchip03,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
27.7,22,MXchip03,Normale
25.5,22,MXchip,Normale
27.7,22,MXchip03,Normale
27.79,22,MXchip03,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.39,22,MXchip,Normale
25.5,22,MXchip,Normale
25.39,22,MXchip,Normale
27.79,22,MXchip03,Normale
25.5,22,MXchip,Normale
27.7,22,MXchip03,Normale
25.39,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
27.79,22,MXchip03,Normale
27.89,22,MXchip03,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
25.5,22,MXchip,Normale
25.39,22,MXchip,Normale
25.5,22,MXchip,Normale
25.39,22,MXchip,Normale
27.7,22,MXchip03,Normale
25.5,22,MXchip,Normale
25.6,22,MXchip,Normale
27.79,22,MXchip03,Normale
